"#name Tower","#unique id","#index type layer","","","","",""
"id","type","layer","rewards","monster","refreshType","dailyRewards"
"3261","4","261","1#25|1010003#10","1#7009100|2#7009101|3#7009102|4#7009103|5#7009104|6#7010261|7#7010261|8#7010261|9#7010261|10#7010261","0",""
"3262","4","262","1#25","1#7009105|2#7009106|3#7009107|4#7009108|5#7009109|6#7010262|7#7010262|8#7010262|9#7010262|10#7010262","0",""
"3263","4","263","1#25|1010003#10","1#7009110|2#7009111|3#7009112|4#7009113|5#7009114|6#7010263|7#7010263|8#7010263|9#7010263|10#7010263","0",""
"3264","4","264","1#25","1#7009115|2#7009116|3#7009117|4#7009118|5#7009119|6#7010264|7#7010264|8#7010264|9#7010264|10#7010264","0",""
"3265","4","265","1#50|2#50|1030012#30","1#7009120|2#7009121|3#7009122|4#7009123|5#7009124|6#7010265|7#7010265|8#7010265|9#7010265|10#7010265","0",""
"3266","4","266","1#25|1010003#10","1#7009125|2#7009126|3#7009127|4#7009128|5#7009129|6#7010266|7#7010266|8#7010266|9#7010266|10#7010266","0",""
"3267","4","267","1#25","1#7009130|2#7009131|3#7009132|4#7009133|5#7009134|6#7010267|7#7010267|8#7010267|9#7010267|10#7010267","0",""
"3268","4","268","1#25|1010003#10","1#7009135|2#7009136|3#7009137|4#7009138|5#7009139|6#7010268|7#7010268|8#7010268|9#7010268|10#7010268","0",""
"3269","4","269","1#25","1#7009140|2#7009141|3#7009142|4#7009143|5#7009144|6#7010269|7#7010269|8#7010269|9#7010269|10#7010269","0",""
"3270","4","270","1#50|2#50|1030012#30","1#7009145|2#7009146|3#7009147|4#7009148|5#7009149|6#7010270|7#7010270|8#7010270|9#7010270|10#7010270","0",""
"3271","4","271","1#25|1010003#10","1#7009150|2#7009151|3#7009152|4#7009153|5#7009154|6#7010271|7#7010271|8#7010271|9#7010271|10#7010271","0",""
"3272","4","272","1#25","1#7009155|2#7009156|3#7009157|4#7009158|5#7009159|6#7010272|7#7010272|8#7010272|9#7010272|10#7010272","0",""
"3273","4","273","1#25|1010003#10","1#7009160|2#7009161|3#7009162|4#7009163|5#7009164|6#7010273|7#7010273|8#7010273|9#7010273|10#7010273","0",""
"3274","4","274","1#25","1#7009165|2#7009166|3#7009167|4#7009168|5#7009169|6#7010274|7#7010274|8#7010274|9#7010274|10#7010274","0",""
"3275","4","275","1#50|2#50|1030012#30","1#7009170|2#7009171|3#7009172|4#7009173|5#7009174|6#7010275|7#7010275|8#7010275|9#7010275|10#7010275","0",""
"3276","4","276","1#25|1010003#10","1#7009175|2#7009176|3#7009177|4#7009178|5#7009179|6#7010276|7#7010276|8#7010276|9#7010276|10#7010276","0",""
"3277","4","277","1#25","1#7009180|2#7009181|3#7009182|4#7009183|5#7009184|6#7010277|7#7010277|8#7010277|9#7010277|10#7010277","0",""
"3278","4","278","1#25|1010003#10","1#7009185|2#7009186|3#7009187|4#7009188|5#7009189|6#7010278|7#7010278|8#7010278|9#7010278|10#7010278","0",""
"3279","4","279","1#25","1#7009190|2#7009191|3#7009192|4#7009193|5#7009194|6#7010279|7#7010279|8#7010279|9#7010279|10#7010279","0",""
"3280","4","280","1#50|2#50|1030012#30","1#7009195|2#7009196|3#7009197|4#7009198|5#7009199|6#7010280|7#7010280|8#7010280|9#7010280|10#7010280","0",""
"3281","4","281","1#25|1010003#10","1#7009200|2#7009201|3#7009202|4#7009203|5#7009204|6#7010281|7#7010281|8#7010281|9#7010281|10#7010281","0",""
"3282","4","282","1#25","1#7009205|2#7009206|3#7009207|4#7009208|5#7009209|6#7010282|7#7010282|8#7010282|9#7010282|10#7010282","0",""
"3283","4","283","1#25|1010003#10","1#7009210|2#7009211|3#7009212|4#7009213|5#7009214|6#7010283|7#7010283|8#7010283|9#7010283|10#7010283","0",""
"3284","4","284","1#25","1#7009215|2#7009216|3#7009217|4#7009218|5#7009219|6#7010284|7#7010284|8#7010284|9#7010284|10#7010284","0",""
"3285","4","285","1#50|2#50|1030012#30","1#7009220|2#7009221|3#7009222|4#7009223|5#7009224|6#7010285|7#7010285|8#7010285|9#7010285|10#7010285","0",""
"3286","4","286","1#25|1010003#10","1#7009225|2#7009226|3#7009227|4#7009228|5#7009229|6#7010286|7#7010286|8#7010286|9#7010286|10#7010286","0",""
"3287","4","287","1#25","1#7009230|2#7009231|3#7009232|4#7009233|5#7009234|6#7010287|7#7010287|8#7010287|9#7010287|10#7010287","0",""
"3288","4","288","1#25|1010003#10","1#7009235|2#7009236|3#7009237|4#7009238|5#7009239|6#7010288|7#7010288|8#7010288|9#7010288|10#7010288","0",""
"3289","4","289","1#25","1#7009240|2#7009241|3#7009242|4#7009243|5#7009244|6#7010289|7#7010289|8#7010289|9#7010289|10#7010289","0",""
"3290","4","290","1#50|2#50|1030012#30","1#7009245|2#7009246|3#7009247|4#7009248|5#7009249|6#7010290|7#7010290|8#7010290|9#7010290|10#7010290","0",""
"3291","4","291","1#25|1010003#10","1#7009250|2#7009251|3#7009252|4#7009253|5#7009254|6#7010291|7#7010291|8#7010291|9#7010291|10#7010291","0",""
"3292","4","292","1#25","1#7009255|2#7009256|3#7009257|4#7009258|5#7009259|6#7010292|7#7010292|8#7010292|9#7010292|10#7010292","0",""
"3293","4","293","1#25|1010003#10","1#7009260|2#7009261|3#7009262|4#7009263|5#7009264|6#7010293|7#7010293|8#7010293|9#7010293|10#7010293","0",""
"3294","4","294","1#25","1#7009265|2#7009266|3#7009267|4#7009268|5#7009269|6#7010294|7#7010294|8#7010294|9#7010294|10#7010294","0",""
"3295","4","295","1#50|2#50|1030012#30","1#7009270|2#7009271|3#7009272|4#7009273|5#7009274|6#7010295|7#7010295|8#7010295|9#7010295|10#7010295","0",""
"3296","4","296","1#25|1010003#10","1#7009275|2#7009276|3#7009277|4#7009278|5#7009279|6#7010296|7#7010296|8#7010296|9#7010296|10#7010296","0",""
"3297","4","297","1#25","1#7009280|2#7009281|3#7009282|4#7009283|5#7009284|6#7010297|7#7010297|8#7010297|9#7010297|10#7010297","0",""
"3298","4","298","1#25|1010003#10","1#7009285|2#7009286|3#7009287|4#7009288|5#7009289|6#7010298|7#7010298|8#7010298|9#7010298|10#7010298","0",""
"3299","4","299","1#25","1#7009290|2#7009291|3#7009292|4#7009293|5#7009294|6#7010299|7#7010299|8#7010299|9#7010299|10#7010299","0",""
"3300","4","300","1#50|2#50|1030012#30","1#7009295|2#7009296|3#7009297|4#7009298|5#7009299|6#7010300|7#7010300|8#7010300|9#7010300|10#7010300","0",""
