"#name HeroLevel","#unique id","#index heroIdentity level","#collector heroIdentity","","","","","","","","",""
"id","heroIdentity","level","nextId","costBody","costMaterial","breakLevel","skills","globalAttribute","levelAttribute"
"310038","1030010","38","310039","30","5#325","0","4310101#1|4310201#2|4310301#2","","203#289|202#1418"
"310039","1030010","39","310040","30","5#340","0","4310101#1|4310201#2|4310301#2","","203#296|202#1445"
"310040","1030010","40","310041","150","2000008#500","1","4310101#1|4310201#3|4310301#2","","203#326|202#1570"
"310041","1030010","41","310042","35","5#380","0","4310101#1|4310201#3|4310301#2","","203#333|202#1600"
"310042","1030010","42","310043","35","5#400","0","4310101#1|4310201#3|4310301#2","","203#340|202#1630"
"310043","1030010","43","310044","35","5#420","0","4310101#1|4310201#3|4310301#2","","203#347|202#1660"
"310044","1030010","44","310045","35","5#440","0","4310101#1|4310201#3|4310301#2","203#4","203#355|202#1690"
"310045","1030010","45","310046","40","5#460","0","4310101#1|4310201#3|4310301#2","","203#362|202#1720"
"310046","1030010","46","310047","40","5#480","0","4310101#1|4310201#3|4310301#2","","203#369|202#1750"
"310047","1030010","47","310048","40","5#500","0","4310101#1|4310201#3|4310301#2","202#20","203#376|202#1780"
"310048","1030010","48","310049","40","5#520","0","4310101#1|4310201#3|4310301#2","","203#383|202#1810"
"310049","1030010","49","310050","40","5#540","0","4310101#1|4310201#3|4310301#2","","203#391|202#1840"
"310050","1030010","50","310051","260","2000008#750","1","4310101#1|4310201#3|4310301#3","","203#398|202#1870"
"310051","1030010","51","310052","45","5#590","0","4310101#1|4310201#3|4310301#3","","203#405|202#1900"
"310052","1030010","52","310053","45","5#615","0","4310101#1|4310201#3|4310301#3","","203#412|202#1930"
"310053","1030010","53","310054","45","5#640","0","4310101#1|4310201#3|4310301#3","","203#419|202#1960"
"310054","1030010","54","310055","45","5#665","0","4310101#1|4310201#3|4310301#3","","203#427|202#1990"
"310055","1030010","55","310056","50","5#690","0","4310101#1|4310201#3|4310301#3","206#100","203#434|202#2020"
"310056","1030010","56","310057","50","5#715","0","4310101#1|4310201#3|4310301#3","","203#441|202#2050"
"310057","1030010","57","310058","50","5#740","0","4310101#1|4310201#3|4310301#3","","203#448|202#2080"
"310058","1030010","58","310059","50","5#765","0","4310101#1|4310201#3|4310301#3","","203#455|202#2110"
"310059","1030010","59","310060","50","5#790","0","4310101#1|4310201#3|4310301#3","","203#463|202#2140"
"310060","1030010","60","310061","400","2000008#1000","1","4310101#1|4310201#3|4310301#3","205#100","203#505|202#2318"
"310061","1030010","61","310062","100","5#850","0","4310101#1|4310201#3|4310301#3","","203#513|202#2350"
"310062","1030010","62","310063","100","5#880","0","4310101#1|4310201#3|4310301#3","","203#521|202#2383"
"310063","1030010","63","310064","100","5#910","0","4310101#1|4310201#3|4310301#3","","203#529|202#2415"
"310064","1030010","64","310065","100","5#940","0","4310101#1|4310201#3|4310301#3","","203#536|202#2448"
"310065","1030010","65","310066","100","5#970","0","4310101#1|4310201#3|4310301#3","206#200","203#544|202#2480"
"310066","1030010","66","310067","100","5#1000","0","4310101#1|4310201#3|4310301#3","","203#552|202#2513"
"310067","1030010","67","310068","100","5#1030","0","4310101#1|4310201#3|4310301#3","","203#560|202#2545"
"310068","1030010","68","310069","100","5#1060","0","4310101#1|4310201#3|4310301#3","","203#568|202#2578"
"310069","1030010","69","310070","100","5#1090","0","4310101#1|4310201#3|4310301#3","","203#575|202#2610"
"310070","1030010","70","310071","800","2000008#1500","1","4310101#1|4310201#3|4310301#3","205#200","203#625|202#2815"
"310071","1030010","71","310072","100","5#1160","0","4310101#1|4310201#3|4310301#3","","203#633|202#2850"
"310072","1030010","72","310073","100","5#1195","0","4310101#1|4310201#3|4310301#3","","203#641|202#2885"
"310073","1030010","73","310074","100","5#1230","0","4310101#1|4310201#3|4310301#3","","203#650|202#2920"
"310074","1030010","74","310075","100","5#1265","0","4310101#1|4310201#3|4310301#3","","203#658|202#2955"
"310075","1030010","75","310076","100","5#1300","0","4310101#1|4310201#3|4310301#3","206#300","203#667|202#2990"
"310076","1030010","76","310077","100","5#1335","0","4310101#1|4310201#3|4310301#3","","203#675|202#3025"
"310077","1030010","77","310078","100","5#1370","0","4310101#1|4310201#3|4310301#3","","203#683|202#3060"
"310078","1030010","78","310079","100","5#1405","0","4310101#1|4310201#3|4310301#3","","203#692|202#3095"
"310079","1030010","79","310080","100","5#1440","0","4310101#1|4310201#3|4310301#3","","203#700|202#3130"
"310080","1030010","80","310081","1200","2000008#2000","1","4310101#1|4310201#3|4310301#3","205#300","203#756|202#3363"
"310081","1030010","81","310082","100","5#1520","0","4310101#1|4310201#3|4310301#3","","203#765|202#3400"
"310082","1030010","82","310083","100","5#1560","0","4310101#1|4310201#3|4310301#3","","203#774|202#3438"
"310083","1030010","83","310084","100","5#1600","0","4310101#1|4310201#3|4310301#3","","203#783|202#3475"
"310084","1030010","84","310085","100","5#1640","0","4310101#1|4310201#3|4310301#3","","203#792|202#3513"
"310085","1030010","85","310086","100","5#1680","0","4310101#1|4310201#3|4310301#3","206#400","203#801|202#3550"
"310086","1030010","86","310087","100","5#1720","0","4310101#1|4310201#3|4310301#3","","203#810|202#3588"
"310087","1030010","87","310088","100","5#1760","0","4310101#1|4310201#3|4310301#3","","203#819|202#3625"
"310088","1030010","88","310089","100","5#1800","0","4310101#1|4310201#3|4310301#3","","203#828|202#3663"
"310089","1030010","89","310090","100","5#1840","0","4310101#1|4310201#3|4310301#3","","203#837|202#3700"
"310090","1030010","90","310091","1600","2000008#3000","1","4310101#1|4310201#3|4310301#3","205#400","203#899|202#3960"
"310091","1030010","91","310092","100","5#1930","0","4310101#1|4310201#3|4310301#3","","203#909|202#4000"
"310092","1030010","92","310093","100","5#1975","0","4310101#1|4310201#3|4310301#3","","203#919|202#4040"
"310093","1030010","93","310094","100","5#2020","0","4310101#1|4310201#3|4310301#3","","203#928|202#4080"
"310094","1030010","94","310095","100","5#2065","0","4310101#1|4310201#3|4310301#3","","203#938|202#4120"
"310095","1030010","95","310096","100","5#2110","0","4310101#1|4310201#3|4310301#3","206#500","203#947|202#4160"
"310096","1030010","96","310097","100","5#2155","0","4310101#1|4310201#3|4310301#3","","203#957|202#4200"
"310097","1030010","97","310098","100","5#2200","0","4310101#1|4310201#3|4310301#3","","203#967|202#4240"
"310098","1030010","98","310099","100","5#2245","0","4310101#1|4310201#3|4310301#3","","203#976|202#4280"
"310099","1030010","99","310100","100","5#2290","0","4310101#1|4310201#3|4310301#3","","203#986|202#4320"
"310100","1030010","100","0","2000","2000008#5000","1","4310101#1|4310201#3|4310301#3","205#500","203#1055|202#4608"
"312001","1030012","1","312002","1","","0","4312101#1|4312201#1|4312301#0","","203#45|202#400"
"312002","1030012","2","312003","5","5#5","0","4312101#1|4312201#1|4312301#0","","203#51|202#425"
"312003","1030012","3","312004","5","5#10","0","4312101#1|4312201#1|4312301#0","","203#57|202#450"
"312004","1030012","4","312005","5","5#15","0","4312101#1|4312201#1|4312301#0","","203#63|202#475"
"312005","1030012","5","312006","5","5#20","0","4312101#1|4312201#1|4312301#0","203#2","203#69|202#500"
"312006","1030012","6","312007","5","5#25","0","4312101#1|4312201#1|4312301#0","","203#75|202#525"
"312007","1030012","7","312008","5","5#30","0","4312101#1|4312201#1|4312301#0","","203#81|202#550"
"312008","1030012","8","312009","5","5#35","0","4312101#1|4312201#1|4312301#0","","203#87|202#575"
"312009","1030012","9","312010","5","5#40","0","4312101#1|4312201#1|4312301#0","","203#93|202#600"
"312010","1030012","10","312011","10","5#45","0","4312101#1|4312201#1|4312301#1","","203#99|202#625"
"312011","1030012","11","312012","10","5#50","0","4312101#1|4312201#1|4312301#1","","203#105|202#650"
"312012","1030012","12","312013","10","5#55","0","4312101#1|4312201#1|4312301#1","","203#111|202#675"
"312013","1030012","13","312014","10","5#60","0","4312101#1|4312201#1|4312301#1","","203#117|202#700"
"312014","1030012","14","312015","10","5#65","0","4312101#1|4312201#1|4312301#1","","203#123|202#725"
"312015","1030012","15","312016","10","5#70","0","4312101#1|4312201#1|4312301#1","202#10","203#129|202#750"
"312016","1030012","16","312017","10","5#75","0","4312101#1|4312201#1|4312301#1","","203#135|202#775"
"312017","1030012","17","312018","10","5#80","0","4312101#1|4312201#1|4312301#1","","203#141|202#800"
"312018","1030012","18","312019","10","5#85","0","4312101#1|4312201#1|4312301#1","","203#147|202#825"
"312019","1030012","19","312020","10","5#90","0","4312101#1|4312201#1|4312301#1","","203#153|202#850"
"312020","1030012","20","312021","15","5#100","0","4312101#1|4312201#2|4312301#1","","203#170|202#923"
"312021","1030012","21","312022","15","5#110","0","4312101#1|4312201#2|4312301#1","","203#177|202#950"
"312022","1030012","22","312023","15","5#120","0","4312101#1|4312201#2|4312301#1","","203#184|202#978"
"312023","1030012","23","312024","15","5#130","0","4312101#1|4312201#2|4312301#1","","203#190|202#1005"
"312024","1030012","24","312025","15","5#140","0","4312101#1|4312201#2|4312301#1","","203#197|202#1033"
"312025","1030012","25","312026","15","5#150","0","4312101#1|4312201#2|4312301#1","203#3","203#203|202#1060"
"312026","1030012","26","312027","15","5#160","0","4312101#1|4312201#2|4312301#1","","203#210|202#1088"
"312027","1030012","27","312028","15","5#170","0","4312101#1|4312201#2|4312301#1","","203#217|202#1115"
"312028","1030012","28","312029","15","5#180","0","4312101#1|4312201#2|4312301#1","","203#223|202#1143"
"312029","1030012","29","312030","15","5#190","0","4312101#1|4312201#2|4312301#1","","203#230|202#1170"
"312030","1030012","30","312031","80","2000008#250","1","4312101#1|4312201#2|4312301#2","","203#236|202#1198"
"312031","1030012","31","312032","25","5#220","0","4312101#1|4312201#2|4312301#2","","203#243|202#1225"
"312032","1030012","32","312033","25","5#235","0","4312101#1|4312201#2|4312301#2","","203#250|202#1253"
"312033","1030012","33","312034","25","5#250","0","4312101#1|4312201#2|4312301#2","","203#256|202#1280"
"312034","1030012","34","312035","25","5#265","0","4312101#1|4312201#2|4312301#2","","203#263|202#1308"
"312035","1030012","35","312036","25","5#280","0","4312101#1|4312201#2|4312301#2","202#15","203#269|202#1335"
"312036","1030012","36","312037","30","5#295","0","4312101#1|4312201#2|4312301#2","","203#276|202#1363"
"312037","1030012","37","312038","30","5#310","0","4312101#1|4312201#2|4312301#2","","203#283|202#1390"
"312038","1030012","38","312039","30","5#325","0","4312101#1|4312201#2|4312301#2","","203#289|202#1418"
"312039","1030012","39","312040","30","5#340","0","4312101#1|4312201#2|4312301#2","","203#296|202#1445"
"312040","1030012","40","312041","150","2000008#500","1","4312101#1|4312201#3|4312301#2","","203#326|202#1570"
"312041","1030012","41","312042","35","5#380","0","4312101#1|4312201#3|4312301#2","","203#333|202#1600"
"312042","1030012","42","312043","35","5#400","0","4312101#1|4312201#3|4312301#2","","203#340|202#1630"
"312043","1030012","43","312044","35","5#420","0","4312101#1|4312201#3|4312301#2","","203#347|202#1660"
"312044","1030012","44","312045","35","5#440","0","4312101#1|4312201#3|4312301#2","203#4","203#355|202#1690"
"312045","1030012","45","312046","40","5#460","0","4312101#1|4312201#3|4312301#2","","203#362|202#1720"
"312046","1030012","46","312047","40","5#480","0","4312101#1|4312201#3|4312301#2","","203#369|202#1750"
"312047","1030012","47","312048","40","5#500","0","4312101#1|4312201#3|4312301#2","202#20","203#376|202#1780"
"312048","1030012","48","312049","40","5#520","0","4312101#1|4312201#3|4312301#2","","203#383|202#1810"
"312049","1030012","49","312050","40","5#540","0","4312101#1|4312201#3|4312301#2","","203#391|202#1840"
"312050","1030012","50","312051","260","2000008#750","1","4312101#1|4312201#3|4312301#3","","203#398|202#1870"
"312051","1030012","51","312052","45","5#590","0","4312101#1|4312201#3|4312301#3","","203#405|202#1900"
"312052","1030012","52","312053","45","5#615","0","4312101#1|4312201#3|4312301#3","","203#412|202#1930"
"312053","1030012","53","312054","45","5#640","0","4312101#1|4312201#3|4312301#3","","203#419|202#1960"
"312054","1030012","54","312055","45","5#665","0","4312101#1|4312201#3|4312301#3","","203#427|202#1990"
"312055","1030012","55","312056","50","5#690","0","4312101#1|4312201#3|4312301#3","206#100","203#434|202#2020"
"312056","1030012","56","312057","50","5#715","0","4312101#1|4312201#3|4312301#3","","203#441|202#2050"
"312057","1030012","57","312058","50","5#740","0","4312101#1|4312201#3|4312301#3","","203#448|202#2080"
"312058","1030012","58","312059","50","5#765","0","4312101#1|4312201#3|4312301#3","","203#455|202#2110"
"312059","1030012","59","312060","50","5#790","0","4312101#1|4312201#3|4312301#3","","203#463|202#2140"
"312060","1030012","60","312061","400","2000008#1000","1","4312101#1|4312201#3|4312301#3","205#100","203#505|202#2318"
"312061","1030012","61","312062","100","5#850","0","4312101#1|4312201#3|4312301#3","","203#513|202#2350"
"312062","1030012","62","312063","100","5#880","0","4312101#1|4312201#3|4312301#3","","203#521|202#2383"
"312063","1030012","63","312064","100","5#910","0","4312101#1|4312201#3|4312301#3","","203#529|202#2415"
"312064","1030012","64","312065","100","5#940","0","4312101#1|4312201#3|4312301#3","","203#536|202#2448"
"312065","1030012","65","312066","100","5#970","0","4312101#1|4312201#3|4312301#3","206#200","203#544|202#2480"
"312066","1030012","66","312067","100","5#1000","0","4312101#1|4312201#3|4312301#3","","203#552|202#2513"
"312067","1030012","67","312068","100","5#1030","0","4312101#1|4312201#3|4312301#3","","203#560|202#2545"
"312068","1030012","68","312069","100","5#1060","0","4312101#1|4312201#3|4312301#3","","203#568|202#2578"
"312069","1030012","69","312070","100","5#1090","0","4312101#1|4312201#3|4312301#3","","203#575|202#2610"
"312070","1030012","70","312071","800","2000008#1500","1","4312101#1|4312201#3|4312301#3","205#200","203#625|202#2815"
"312071","1030012","71","312072","100","5#1160","0","4312101#1|4312201#3|4312301#3","","203#633|202#2850"
"312072","1030012","72","312073","100","5#1195","0","4312101#1|4312201#3|4312301#3","","203#641|202#2885"
"312073","1030012","73","312074","100","5#1230","0","4312101#1|4312201#3|4312301#3","","203#650|202#2920"
"312074","1030012","74","312075","100","5#1265","0","4312101#1|4312201#3|4312301#3","","203#658|202#2955"
"312075","1030012","75","312076","100","5#1300","0","4312101#1|4312201#3|4312301#3","206#300","203#667|202#2990"
"312076","1030012","76","312077","100","5#1335","0","4312101#1|4312201#3|4312301#3","","203#675|202#3025"
"312077","1030012","77","312078","100","5#1370","0","4312101#1|4312201#3|4312301#3","","203#683|202#3060"
"312078","1030012","78","312079","100","5#1405","0","4312101#1|4312201#3|4312301#3","","203#692|202#3095"
"312079","1030012","79","312080","100","5#1440","0","4312101#1|4312201#3|4312301#3","","203#700|202#3130"
"312080","1030012","80","312081","1200","2000008#2000","1","4312101#1|4312201#3|4312301#3","205#300","203#756|202#3363"
"312081","1030012","81","312082","100","5#1520","0","4312101#1|4312201#3|4312301#3","","203#765|202#3400"
"312082","1030012","82","312083","100","5#1560","0","4312101#1|4312201#3|4312301#3","","203#774|202#3438"
"312083","1030012","83","312084","100","5#1600","0","4312101#1|4312201#3|4312301#3","","203#783|202#3475"
"312084","1030012","84","312085","100","5#1640","0","4312101#1|4312201#3|4312301#3","","203#792|202#3513"
"312085","1030012","85","312086","100","5#1680","0","4312101#1|4312201#3|4312301#3","206#400","203#801|202#3550"
"312086","1030012","86","312087","100","5#1720","0","4312101#1|4312201#3|4312301#3","","203#810|202#3588"
"312087","1030012","87","312088","100","5#1760","0","4312101#1|4312201#3|4312301#3","","203#819|202#3625"
"312088","1030012","88","312089","100","5#1800","0","4312101#1|4312201#3|4312301#3","","203#828|202#3663"
"312089","1030012","89","312090","100","5#1840","0","4312101#1|4312201#3|4312301#3","","203#837|202#3700"
"312090","1030012","90","312091","1600","2000008#3000","1","4312101#1|4312201#3|4312301#3","205#400","203#899|202#3960"
